2023-06-05 14:04:57 status unpacked libattr1:arm64 1:2.5.1-1build1
2023-06-05 14:04:57 status half-configured libattr1:arm64 1:2.5.1-1build1
2023-06-05 14:04:57 status installed libattr1:arm64 1:2.5.1-1build1
2023-06-05 14:04:57 configure sysvinit-utils:arm64 3.01-1ubuntu1 <none>
2023-06-05 14:04:57 status unpacked sysvinit-utils:arm64 3.01-1ubuntu1
2023-06-05 14:04:57 status half-configured sysvinit-utils:arm64 3.01-1ubuntu1
2023-06-05 14:04:57 status installed sysvinit-utils:arm64 3.01-1ubuntu1
2023-06-05 14:04:57 configure debianutils:arm64 5.5-1ubuntu2 <none>
2023-06-05 14:04:57 status unpacked debianutils:arm64 5.5-1ubuntu2
2023-06-05 14:04:57 status half-configured debianutils:arm64 5.5-1ubuntu2
2023-06-05 14:04:58 status installed debianutils:arm64 5.5-1ubuntu2
2023-06-05 14:04:58 configure mawk:arm64 1.3.4.20200120-3 <none>
2023-06-05 14:04:58 status unpacked mawk:arm64 1.3.4.20200120-3
2023-06-05 14:04:58 status half-configured mawk:arm64 1.3.4.20200120-3
2023-06-05 14:04:58 status installed mawk:arm64 1.3.4.20200120-3
2023-06-05 14:04:58 configure libdebconfclient0:arm64 0.261ubuntu1 <none>
2023-06-05 14:04:58 status unpacked libdebconfclient0:arm64 0.261ubuntu1
2023-06-05 14:04:58 status half-configured libdebconfclient0:arm64 0.261ubuntu1
2023-06-05 14:04:58 status installed libdebconfclient0:arm64 0.261ubuntu1
2023-06-05 14:04:58 configure base-files:arm64 12ubuntu4 <none>
2023-06-05 14:04:58 status unpacked base-files:arm64 12ubuntu4
2023-06-05 14:04:58 status half-configured base-files:arm64 12ubuntu4
2023-06-05 14:04:58 status installed base-files:arm64 12ubuntu4
2023-06-05 14:04:58 configure libbz2-1.0:arm64 1.0.8-5build1 <none>
2023-06-05 14:04:58 status unpacked libbz2-1.0:arm64 1.0.8-5build1
2023-06-05 14:04:58 status half-configured libbz2-1.0:arm64 1.0.8-5build1
2023-06-05 14:04:58 status installed libbz2-1.0:arm64 1.0.8-5build1
2023-06-05 14:04:58 configure base-passwd:arm64 3.5.52build1 <none>
2023-06-05 14:04:58 status unpacked base-passwd:arm64 3.5.52build1
2023-06-05 14:04:58 status half-configured base-passwd:arm64 3.5.52build1
2023-06-05 14:04:58 status installed base-passwd:arm64 3.5.52build1
2023-06-05 14:04:58 configure libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3 <none>
2023-06-05 14:04:58 status unpacked libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2023-06-05 14:04:58 status half-configured libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2023-06-05 14:04:58 status installed libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2023-06-05 14:04:58 configure libblkid1:arm64 2.37.2-4ubuntu3 <none>
2023-06-05 14:04:58 status unpacked libblkid1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:58 status half-configured libblkid1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:58 status installed libblkid1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:58 configure libtinfo6:arm64 6.3-2 <none>
2023-06-05 14:04:58 status unpacked libtinfo6:arm64 6.3-2
2023-06-05 14:04:58 status half-configured libtinfo6:arm64 6.3-2
2023-06-05 14:04:58 status installed libtinfo6:arm64 6.3-2
2023-06-05 14:04:58 configure bash:arm64 5.1-6ubuntu1 <none>
2023-06-05 14:04:58 status unpacked bash:arm64 5.1-6ubuntu1
2023-06-05 14:04:58 status half-configured bash:arm64 5.1-6ubuntu1
2023-06-05 14:04:58 status installed bash:arm64 5.1-6ubuntu1
2023-06-05 14:04:58 configure libzstd1:arm64 1.4.8+dfsg-3build1 <none>
2023-06-05 14:04:58 status unpacked libzstd1:arm64 1.4.8+dfsg-3build1
2023-06-05 14:04:58 status half-configured libzstd1:arm64 1.4.8+dfsg-3build1
2023-06-05 14:04:58 status installed libzstd1:arm64 1.4.8+dfsg-3build1
2023-06-05 14:04:58 configure libkeyutils1:arm64 1.6.1-2ubuntu3 <none>
2023-06-05 14:04:58 status unpacked libkeyutils1:arm64 1.6.1-2ubuntu3
2023-06-05 14:04:58 status half-configured libkeyutils1:arm64 1.6.1-2ubuntu3
2023-06-05 14:04:58 status installed libkeyutils1:arm64 1.6.1-2ubuntu3
2023-06-05 14:04:58 configure liblzma5:arm64 5.2.5-2ubuntu1 <none>
2023-06-05 14:04:58 status unpacked liblzma5:arm64 5.2.5-2ubuntu1
2023-06-05 14:04:58 status half-configured liblzma5:arm64 5.2.5-2ubuntu1
2023-06-05 14:04:58 status installed liblzma5:arm64 5.2.5-2ubuntu1
2023-06-05 14:04:58 configure libgpg-error0:arm64 1.43-3 <none>
2023-06-05 14:04:58 status unpacked libgpg-error0:arm64 1.43-3
2023-06-05 14:04:58 status half-configured libgpg-error0:arm64 1.43-3
2023-06-05 14:04:58 status installed libgpg-error0:arm64 1.43-3
2023-06-05 14:04:58 configure liblz4-1:arm64 1.9.3-2build2 <none>
2023-06-05 14:04:58 status unpacked liblz4-1:arm64 1.9.3-2build2
2023-06-05 14:04:58 status half-configured liblz4-1:arm64 1.9.3-2build2
2023-06-05 14:04:58 status installed liblz4-1:arm64 1.9.3-2build2
2023-06-05 14:04:58 configure libc-bin:arm64 2.35-0ubuntu3 <none>
2023-06-05 14:04:58 status unpacked libc-bin:arm64 2.35-0ubuntu3
2023-06-05 14:04:58 status half-configured libc-bin:arm64 2.35-0ubuntu3
2023-06-05 14:04:58 status installed libc-bin:arm64 2.35-0ubuntu3
2023-06-05 14:04:58 configure ncurses-bin:arm64 6.3-2 <none>
2023-06-05 14:04:58 status unpacked ncurses-bin:arm64 6.3-2
2023-06-05 14:04:58 status half-configured ncurses-bin:arm64 6.3-2
2023-06-05 14:04:58 status installed ncurses-bin:arm64 6.3-2
2023-06-05 14:04:58 configure libacl1:arm64 2.3.1-1 <none>
2023-06-05 14:04:58 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2023-06-05 14:04:58 status unpacked libacl1:arm64 2.3.1-1
2023-06-05 14:04:58 status half-configured libacl1:arm64 2.3.1-1
2023-06-05 14:04:58 status installed libacl1:arm64 2.3.1-1
2023-06-05 14:04:58 configure libsmartcols1:arm64 2.37.2-4ubuntu3 <none>
2023-06-05 14:04:58 status unpacked libsmartcols1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:58 status half-configured libsmartcols1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:58 status installed libsmartcols1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:58 configure libgcrypt20:arm64 1.9.4-3ubuntu3 <none>
2023-06-05 14:04:58 status unpacked libgcrypt20:arm64 1.9.4-3ubuntu3
2023-06-05 14:04:58 status half-configured libgcrypt20:arm64 1.9.4-3ubuntu3
2023-06-05 14:04:58 status installed libgcrypt20:arm64 1.9.4-3ubuntu3
2023-06-05 14:04:58 configure zlib1g:arm64 1:1.2.11.dfsg-2ubuntu9 <none>
2023-06-05 14:04:58 status unpacked zlib1g:arm64 1:1.2.11.dfsg-2ubuntu9
2023-06-05 14:04:58 status half-configured zlib1g:arm64 1:1.2.11.dfsg-2ubuntu9
2023-06-05 14:04:58 status installed zlib1g:arm64 1:1.2.11.dfsg-2ubuntu9
2023-06-05 14:04:58 configure libcom-err2:arm64 1.46.5-2ubuntu1 <none>
2023-06-05 14:04:58 status unpacked libcom-err2:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 status half-configured libcom-err2:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 status installed libcom-err2:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 configure diffutils:arm64 1:3.8-0ubuntu2 <none>
2023-06-05 14:04:58 status unpacked diffutils:arm64 1:3.8-0ubuntu2
2023-06-05 14:04:58 status half-configured diffutils:arm64 1:3.8-0ubuntu2
2023-06-05 14:04:58 status installed diffutils:arm64 1:3.8-0ubuntu2
2023-06-05 14:04:58 configure libcap2:arm64 1:2.44-1build3 <none>
2023-06-05 14:04:58 status unpacked libcap2:arm64 1:2.44-1build3
2023-06-05 14:04:58 status half-configured libcap2:arm64 1:2.44-1build3
2023-06-05 14:04:58 status installed libcap2:arm64 1:2.44-1build3
2023-06-05 14:04:58 configure libkrb5support0:arm64 1.19.2-2 <none>
2023-06-05 14:04:58 status unpacked libkrb5support0:arm64 1.19.2-2
2023-06-05 14:04:58 status half-configured libkrb5support0:arm64 1.19.2-2
2023-06-05 14:04:58 status installed libkrb5support0:arm64 1.19.2-2
2023-06-05 14:04:58 configure hostname:arm64 3.23ubuntu2 <none>
2023-06-05 14:04:58 status unpacked hostname:arm64 3.23ubuntu2
2023-06-05 14:04:58 status half-configured hostname:arm64 3.23ubuntu2
2023-06-05 14:04:58 status installed hostname:arm64 3.23ubuntu2
2023-06-05 14:04:58 configure libpcre3:arm64 2:8.39-13build5 <none>
2023-06-05 14:04:58 status unpacked libpcre3:arm64 2:8.39-13build5
2023-06-05 14:04:58 status half-configured libpcre3:arm64 2:8.39-13build5
2023-06-05 14:04:58 status installed libpcre3:arm64 2:8.39-13build5
2023-06-05 14:04:58 configure libcap-ng0:arm64 0.7.9-2.2build3 <none>
2023-06-05 14:04:58 status unpacked libcap-ng0:arm64 0.7.9-2.2build3
2023-06-05 14:04:58 status half-configured libcap-ng0:arm64 0.7.9-2.2build3
2023-06-05 14:04:58 status installed libcap-ng0:arm64 0.7.9-2.2build3
2023-06-05 14:04:58 configure libext2fs2:arm64 1.46.5-2ubuntu1 <none>
2023-06-05 14:04:58 status unpacked libext2fs2:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 status half-configured libext2fs2:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 status installed libext2fs2:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 configure libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1 <none>
2023-06-05 14:04:58 status unpacked libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2023-06-05 14:04:58 status half-configured libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2023-06-05 14:04:58 status installed libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2023-06-05 14:04:58 configure libncurses6:arm64 6.3-2 <none>
2023-06-05 14:04:58 status unpacked libncurses6:arm64 6.3-2
2023-06-05 14:04:58 status half-configured libncurses6:arm64 6.3-2
2023-06-05 14:04:58 status installed libncurses6:arm64 6.3-2
2023-06-05 14:04:58 configure libaudit1:arm64 1:3.0.7-1build1 <none>
2023-06-05 14:04:58 status unpacked libaudit1:arm64 1:3.0.7-1build1
2023-06-05 14:04:58 status half-configured libaudit1:arm64 1:3.0.7-1build1
2023-06-05 14:04:58 status installed libaudit1:arm64 1:3.0.7-1build1
2023-06-05 14:04:58 configure libuuid1:arm64 2.37.2-4ubuntu3 <none>
2023-06-05 14:04:58 status unpacked libuuid1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:58 status half-configured libuuid1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:58 status installed libuuid1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:58 configure libss2:arm64 1.46.5-2ubuntu1 <none>
2023-06-05 14:04:58 status unpacked libss2:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 status half-configured libss2:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 status installed libss2:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 configure libsepol2:arm64 3.3-1build1 <none>
2023-06-05 14:04:58 status unpacked libsepol2:arm64 3.3-1build1
2023-06-05 14:04:58 status half-configured libsepol2:arm64 3.3-1build1
2023-06-05 14:04:58 status installed libsepol2:arm64 3.3-1build1
2023-06-05 14:04:58 configure libpcre2-8-0:arm64 10.39-3build1 <none>
2023-06-05 14:04:58 status unpacked libpcre2-8-0:arm64 10.39-3build1
2023-06-05 14:04:58 status half-configured libpcre2-8-0:arm64 10.39-3build1
2023-06-05 14:04:58 status installed libpcre2-8-0:arm64 10.39-3build1
2023-06-05 14:04:58 configure libncursesw6:arm64 6.3-2 <none>
2023-06-05 14:04:58 status unpacked libncursesw6:arm64 6.3-2
2023-06-05 14:04:58 status half-configured libncursesw6:arm64 6.3-2
2023-06-05 14:04:58 status installed libncursesw6:arm64 6.3-2
2023-06-05 14:04:58 configure libk5crypto3:arm64 1.19.2-2 <none>
2023-06-05 14:04:58 status unpacked libk5crypto3:arm64 1.19.2-2
2023-06-05 14:04:58 status half-configured libk5crypto3:arm64 1.19.2-2
2023-06-05 14:04:58 status installed libk5crypto3:arm64 1.19.2-2
2023-06-05 14:04:58 configure logsave:arm64 1.46.5-2ubuntu1 <none>
2023-06-05 14:04:58 status unpacked logsave:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 status half-configured logsave:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 status installed logsave:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 configure e2fsprogs:arm64 1.46.5-2ubuntu1 <none>
2023-06-05 14:04:58 status unpacked e2fsprogs:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:58 status half-configured e2fsprogs:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:59 status installed e2fsprogs:arm64 1.46.5-2ubuntu1
2023-06-05 14:04:59 configure libsystemd0:arm64 249.11-0ubuntu3 <none>
2023-06-05 14:04:59 status unpacked libsystemd0:arm64 249.11-0ubuntu3
2023-06-05 14:04:59 status half-configured libsystemd0:arm64 249.11-0ubuntu3
2023-06-05 14:04:59 status installed libsystemd0:arm64 249.11-0ubuntu3
2023-06-05 14:04:59 configure libselinux1:arm64 3.3-1build2 <none>
2023-06-05 14:04:59 status unpacked libselinux1:arm64 3.3-1build2
2023-06-05 14:04:59 status half-configured libselinux1:arm64 3.3-1build2
2023-06-05 14:04:59 status installed libselinux1:arm64 3.3-1build2
2023-06-05 14:04:59 configure sed:arm64 4.8-1ubuntu2 <none>
2023-06-05 14:04:59 status unpacked sed:arm64 4.8-1ubuntu2
2023-06-05 14:04:59 status half-configured sed:arm64 4.8-1ubuntu2
2023-06-05 14:04:59 status installed sed:arm64 4.8-1ubuntu2
2023-06-05 14:04:59 configure findutils:arm64 4.8.0-1ubuntu3 <none>
2023-06-05 14:04:59 status unpacked findutils:arm64 4.8.0-1ubuntu3
2023-06-05 14:04:59 status half-configured findutils:arm64 4.8.0-1ubuntu3
2023-06-05 14:04:59 status installed findutils:arm64 4.8.0-1ubuntu3
2023-06-05 14:04:59 configure libmount1:arm64 2.37.2-4ubuntu3 <none>
2023-06-05 14:04:59 status unpacked libmount1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:59 status half-configured libmount1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:59 status installed libmount1:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:59 configure libsemanage2:arm64 3.3-1build2 <none>
2023-06-05 14:04:59 status unpacked libsemanage2:arm64 3.3-1build2
2023-06-05 14:04:59 status half-configured libsemanage2:arm64 3.3-1build2
2023-06-05 14:04:59 status installed libsemanage2:arm64 3.3-1build2
2023-06-05 14:04:59 configure libprocps8:arm64 2:3.3.17-6ubuntu2 <none>
2023-06-05 14:04:59 status unpacked libprocps8:arm64 2:3.3.17-6ubuntu2
2023-06-05 14:04:59 status half-configured libprocps8:arm64 2:3.3.17-6ubuntu2
2023-06-05 14:04:59 status installed libprocps8:arm64 2:3.3.17-6ubuntu2
2023-06-05 14:04:59 configure bsdutils:arm64 1:2.37.2-4ubuntu3 <none>
2023-06-05 14:04:59 status unpacked bsdutils:arm64 1:2.37.2-4ubuntu3
2023-06-05 14:04:59 status half-configured bsdutils:arm64 1:2.37.2-4ubuntu3
2023-06-05 14:04:59 status installed bsdutils:arm64 1:2.37.2-4ubuntu3
2023-06-05 14:04:59 configure tar:arm64 1.34+dfsg-1build3 <none>
2023-06-05 14:04:59 status unpacked tar:arm64 1.34+dfsg-1build3
2023-06-05 14:04:59 status half-configured tar:arm64 1.34+dfsg-1build3
2023-06-05 14:04:59 status installed tar:arm64 1.34+dfsg-1build3
2023-06-05 14:04:59 configure coreutils:arm64 8.32-4.1ubuntu1 <none>
2023-06-05 14:04:59 status unpacked coreutils:arm64 8.32-4.1ubuntu1
2023-06-05 14:04:59 status half-configured coreutils:arm64 8.32-4.1ubuntu1
2023-06-05 14:04:59 status installed coreutils:arm64 8.32-4.1ubuntu1
2023-06-05 14:04:59 configure dpkg:arm64 1.21.1ubuntu2 <none>
2023-06-05 14:04:59 status unpacked dpkg:arm64 1.21.1ubuntu2
2023-06-05 14:04:59 status half-configured dpkg:arm64 1.21.1ubuntu2
2023-06-05 14:04:59 status installed dpkg:arm64 1.21.1ubuntu2
2023-06-05 14:04:59 configure mount:arm64 2.37.2-4ubuntu3 <none>
2023-06-05 14:04:59 status unpacked mount:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:59 status half-configured mount:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:59 status installed mount:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:59 configure grep:arm64 3.7-1build1 <none>
2023-06-05 14:04:59 status unpacked grep:arm64 3.7-1build1
2023-06-05 14:04:59 status half-configured grep:arm64 3.7-1build1
2023-06-05 14:04:59 status installed grep:arm64 3.7-1build1
2023-06-05 14:04:59 configure perl-base:arm64 5.34.0-3ubuntu1 <none>
2023-06-05 14:04:59 status unpacked perl-base:arm64 5.34.0-3ubuntu1
2023-06-05 14:04:59 status half-configured perl-base:arm64 5.34.0-3ubuntu1
2023-06-05 14:04:59 status installed perl-base:arm64 5.34.0-3ubuntu1
2023-06-05 14:04:59 configure init-system-helpers:all 1.62 <none>
2023-06-05 14:04:59 status unpacked init-system-helpers:all 1.62
2023-06-05 14:04:59 status half-configured init-system-helpers:all 1.62
2023-06-05 14:04:59 status installed init-system-helpers:all 1.62
2023-06-05 14:04:59 configure gzip:arm64 1.10-4ubuntu4 <none>
2023-06-05 14:04:59 status unpacked gzip:arm64 1.10-4ubuntu4
2023-06-05 14:04:59 status half-configured gzip:arm64 1.10-4ubuntu4
2023-06-05 14:04:59 status installed gzip:arm64 1.10-4ubuntu4
2023-06-05 14:04:59 configure usrmerge:all 25ubuntu2 <none>
2023-06-05 14:04:59 status unpacked usrmerge:all 25ubuntu2
2023-06-05 14:04:59 status half-configured usrmerge:all 25ubuntu2
2023-06-05 14:04:59 status installed usrmerge:all 25ubuntu2
2023-06-05 14:04:59 configure procps:arm64 2:3.3.17-6ubuntu2 <none>
2023-06-05 14:04:59 status unpacked procps:arm64 2:3.3.17-6ubuntu2
2023-06-05 14:04:59 status half-configured procps:arm64 2:3.3.17-6ubuntu2
2023-06-05 14:04:59 status installed procps:arm64 2:3.3.17-6ubuntu2
2023-06-05 14:04:59 configure debconf:all 1.5.79ubuntu1 <none>
2023-06-05 14:04:59 status unpacked debconf:all 1.5.79ubuntu1
2023-06-05 14:04:59 status half-configured debconf:all 1.5.79ubuntu1
2023-06-05 14:04:59 status installed debconf:all 1.5.79ubuntu1
2023-06-05 14:04:59 configure libpam0g:arm64 1.4.0-11ubuntu2 <none>
2023-06-05 14:04:59 status unpacked libpam0g:arm64 1.4.0-11ubuntu2
2023-06-05 14:04:59 status half-configured libpam0g:arm64 1.4.0-11ubuntu2
2023-06-05 14:04:59 status installed libpam0g:arm64 1.4.0-11ubuntu2
2023-06-05 14:04:59 configure util-linux:arm64 2.37.2-4ubuntu3 <none>
2023-06-05 14:04:59 status unpacked util-linux:arm64 2.37.2-4ubuntu3
2023-06-05 14:04:59 status half-configured util-linux:arm64 2.37.2-4ubuntu3
2023-06-05 14:05:00 status installed util-linux:arm64 2.37.2-4ubuntu3
2023-06-05 14:05:00 configure dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1 <none>
2023-06-05 14:05:00 status unpacked dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2023-06-05 14:05:00 status half-configured dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2023-06-05 14:05:00 status installed dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2023-06-05 14:05:00 configure libpam-modules-bin:arm64 1.4.0-11ubuntu2 <none>
2023-06-05 14:05:00 status unpacked libpam-modules-bin:arm64 1.4.0-11ubuntu2
2023-06-05 14:05:00 status half-configured libpam-modules-bin:arm64 1.4.0-11ubuntu2
2023-06-05 14:05:00 status installed libpam-modules-bin:arm64 1.4.0-11ubuntu2
2023-06-05 14:05:00 configure libssl3:arm64 3.0.2-0ubuntu1 <none>
2023-06-05 14:05:00 status unpacked libssl3:arm64 3.0.2-0ubuntu1
2023-06-05 14:05:00 status half-configured libssl3:arm64 3.0.2-0ubuntu1
2023-06-05 14:05:00 status installed libssl3:arm64 3.0.2-0ubuntu1
2023-06-05 14:05:00 configure libkrb5-3:arm64 1.19.2-2 <none>
2023-06-05 14:05:00 status unpacked libkrb5-3:arm64 1.19.2-2
2023-06-05 14:05:00 status half-configured libkrb5-3:arm64 1.19.2-2
2023-06-05 14:05:00 status installed libkrb5-3:arm64 1.19.2-2
2023-06-05 14:05:00 configure libgssapi-krb5-2:arm64 1.19.2-2 <none>
2023-06-05 14:05:00 status unpacked libgssapi-krb5-2:arm64 1.19.2-2
2023-06-05 14:05:00 status half-configured libgssapi-krb5-2:arm64 1.19.2-2
2023-06-05 14:05:00 status installed libgssapi-krb5-2:arm64 1.19.2-2
2023-06-05 14:05:00 configure libtirpc3:arm64 1.3.2-2build1 <none>
2023-06-05 14:05:00 status unpacked libtirpc3:arm64 1.3.2-2build1
2023-06-05 14:05:00 status half-configured libtirpc3:arm64 1.3.2-2build1
2023-06-05 14:05:00 status installed libtirpc3:arm64 1.3.2-2build1
2023-06-05 14:05:00 configure libnsl2:arm64 1.3.0-2build2 <none>
2023-06-05 14:05:00 status unpacked libnsl2:arm64 1.3.0-2build2
2023-06-05 14:05:00 status half-configured libnsl2:arm64 1.3.0-2build2
2023-06-05 14:05:00 status installed libnsl2:arm64 1.3.0-2build2
2023-06-05 14:05:00 configure libpam-modules:arm64 1.4.0-11ubuntu2 <none>
2023-06-05 14:05:00 status unpacked libpam-modules:arm64 1.4.0-11ubuntu2
2023-06-05 14:05:00 status half-configured libpam-modules:arm64 1.4.0-11ubuntu2
2023-06-05 14:05:00 status installed libpam-modules:arm64 1.4.0-11ubuntu2
2023-06-05 14:05:00 configure passwd:arm64 1:4.8.1-2ubuntu2 <none>
2023-06-05 14:05:00 status unpacked passwd:arm64 1:4.8.1-2ubuntu2
2023-06-05 14:05:00 status half-configured passwd:arm64 1:4.8.1-2ubuntu2
2023-06-05 14:05:00 status installed passwd:arm64 1:4.8.1-2ubuntu2
2023-06-05 14:05:00 configure libpam-runtime:all 1.4.0-11ubuntu2 <none>
2023-06-05 14:05:00 status unpacked libpam-runtime:all 1.4.0-11ubuntu2
2023-06-05 14:05:00 status half-configured libpam-runtime:all 1.4.0-11ubuntu2
2023-06-05 14:05:00 status installed libpam-runtime:all 1.4.0-11ubuntu2
2023-06-05 14:05:00 configure login:arm64 1:4.8.1-2ubuntu2 <none>
2023-06-05 14:05:00 status unpacked login:arm64 1:4.8.1-2ubuntu2
2023-06-05 14:05:00 status half-configured login:arm64 1:4.8.1-2ubuntu2
2023-06-05 14:05:00 status installed login:arm64 1:4.8.1-2ubuntu2
2023-06-05 14:05:00 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2023-06-05 14:05:00 status half-configured libc-bin:arm64 2.35-0ubuntu3
2023-06-05 14:05:00 status installed libc-bin:arm64 2.35-0ubuntu3
2023-06-05 14:05:00 startup archives unpack
2023-06-05 14:05:00 install adduser:all <none> 3.118ubuntu5
2023-06-05 14:05:00 status half-installed adduser:all 3.118ubuntu5
2023-06-05 14:05:00 status unpacked adduser:all 3.118ubuntu5
2023-06-05 14:05:00 install apt:arm64 <none> 2.4.5
2023-06-05 14:05:00 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2023-06-05 14:05:00 status half-installed apt:arm64 2.4.5
2023-06-05 14:05:01 status unpacked apt:arm64 2.4.5
2023-06-05 14:05:01 install gpgv:arm64 <none> 2.2.27-3ubuntu2
2023-06-05 14:05:01 status half-installed gpgv:arm64 2.2.27-3ubuntu2
2023-06-05 14:05:01 status unpacked gpgv:arm64 2.2.27-3ubuntu2
2023-06-05 14:05:01 install libapt-pkg6.0:arm64 <none> 2.4.5
2023-06-05 14:05:01 status half-installed libapt-pkg6.0:arm64 2.4.5
2023-06-05 14:05:01 status unpacked libapt-pkg6.0:arm64 2.4.5
2023-06-05 14:05:01 install libffi8:arm64 <none> 3.4.2-4
2023-06-05 14:05:01 status half-installed libffi8:arm64 3.4.2-4
2023-06-05 14:05:01 status unpacked libffi8:arm64 3.4.2-4
2023-06-05 14:05:01 install libgnutls30:arm64 <none> 3.7.3-4ubuntu1
2023-06-05 14:05:01 status half-installed libgnutls30:arm64 3.7.3-4ubuntu1
2023-06-05 14:05:01 status unpacked libgnutls30:arm64 3.7.3-4ubuntu1
2023-06-05 14:05:01 install libhogweed6:arm64 <none> 3.7.3-1build2
2023-06-05 14:05:01 status half-installed libhogweed6:arm64 3.7.3-1build2
2023-06-05 14:05:01 status unpacked libhogweed6:arm64 3.7.3-1build2
2023-06-05 14:05:01 install libidn2-0:arm64 <none> 2.3.2-2build1
2023-06-05 14:05:01 status half-installed libidn2-0:arm64 2.3.2-2build1
2023-06-05 14:05:01 status unpacked libidn2-0:arm64 2.3.2-2build1
2023-06-05 14:05:01 install libnettle8:arm64 <none> 3.7.3-1build2
2023-06-05 14:05:01 status half-installed libnettle8:arm64 3.7.3-1build2
2023-06-05 14:05:01 status unpacked libnettle8:arm64 3.7.3-1build2
2023-06-05 14:05:01 install libp11-kit0:arm64 <none> 0.24.0-6build1
2023-06-05 14:05:01 status half-installed libp11-kit0:arm64 0.24.0-6build1
2023-06-05 14:05:01 status unpacked libp11-kit0:arm64 0.24.0-6build1
2023-06-05 14:05:01 install libseccomp2:arm64 <none> 2.5.3-2ubuntu2
2023-06-05 14:05:01 status half-installed libseccomp2:arm64 2.5.3-2ubuntu2
2023-06-05 14:05:01 status unpacked libseccomp2:arm64 2.5.3-2ubuntu2
2023-06-05 14:05:01 install libstdc++6:arm64 <none> 12-20220319-1ubuntu1
2023-06-05 14:05:01 status half-installed libstdc++6:arm64 12-20220319-1ubuntu1
2023-06-05 14:05:01 status unpacked libstdc++6:arm64 12-20220319-1ubuntu1
2023-06-05 14:05:01 install libtasn1-6:arm64 <none> 4.18.0-4build1
2023-06-05 14:05:01 status half-installed libtasn1-6:arm64 4.18.0-4build1
2023-06-05 14:05:01 status unpacked libtasn1-6:arm64 4.18.0-4build1
2023-06-05 14:05:01 install libunistring2:arm64 <none> 1.0-1
2023-06-05 14:05:01 status half-installed libunistring2:arm64 1.0-1
2023-06-05 14:05:01 status unpacked libunistring2:arm64 1.0-1
2023-06-05 14:05:01 install libxxhash0:arm64 <none> 0.8.1-1
2023-06-05 14:05:01 status half-installed libxxhash0:arm64 0.8.1-1
2023-06-05 14:05:01 status unpacked libxxhash0:arm64 0.8.1-1
2023-06-05 14:05:01 install ubuntu-keyring:all <none> 2021.03.26
2023-06-05 14:05:01 status half-installed ubuntu-keyring:all 2021.03.26
2023-06-05 14:05:01 status unpacked ubuntu-keyring:all 2021.03.26
2023-06-05 14:05:01 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2023-06-05 14:05:01 status half-configured libc-bin:arm64 2.35-0ubuntu3
2023-06-05 14:05:01 status installed libc-bin:arm64 2.35-0ubuntu3
2023-06-05 14:05:01 startup packages configure
2023-06-05 14:05:01 configure adduser:all 3.118ubuntu5 <none>
2023-06-05 14:05:01 status unpacked adduser:all 3.118ubuntu5
